,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,1143.5641366209302,1668.1049245699867,0.023853773466157052,0.007295452989637852,14.059629455080625,17.834361505700596,22.551214520069376,24.851485204908272,22.032127418335257,14.939244010429299,17.99838385355802,-168.5516815185547,80.53368377685547,20.56394386291504,-1.3559530973434448,-2.3605761528015137,4.77772855758667,2.2213971614837646,-0.17331773042678833,-0.9785549640655518,-2.6421241760253906,-0.5403619408607483,-0.8232267498970032,-1.0903128385543823,-0.4054805636405945,-0.12612426280975342,0.4025266766548157,0.3255409002304077,0.3128780722618103,0.2937001585960388,0.3256525993347168,0.32765188813209534,0.33415037393569946,0.4302632510662079,0.31714433431625366,0.23526796698570251,0.20237775146961212,0.2803795039653778,1.0
1,2109.935345355267,3798.0187005671924,0.052196523053665914,0.0005632390966638923,12.755217092052204,14.69190743785335,21.326904939691314,24.42769190265258,23.040463408646186,24.62087971804652,60.23789109337282,-155.0828857421875,59.333106994628906,-15.54268741607666,1.7339777946472168,-1.0843390226364136,-3.1510415077209473,-4.743969917297363,-1.6985670328140259,-1.8492393493652344,-1.612852692604065,-0.9290086627006531,-0.8999944925308228,-1.2662060260772705,-1.0193651914596558,0.06922851502895355,0.3910521864891052,0.3772687017917633,0.42657116055488586,0.41303855180740356,0.4099597632884979,0.4578782320022583,0.32559096813201904,0.2962305247783661,0.2522293031215668,0.35087886452674866,0.4911683201789856,0.3754715323448181,2.0
2,629.5138223806281,1017.2444661458334,0.01695238095238095,2.162715645681601e-05,24.20491647074412,9.358513182772567,17.85642323651068,25.835137981433693,29.244719020479934,27.15687352259385,19.381816349622014,-162.1344757080078,89.56696319580078,1.6212389469146729,2.435272216796875,5.554768085479736,2.4926981925964355,3.138822317123413,1.0725384950637817,-1.602752685546875,-1.1126580238342285,-0.8275211453437805,-0.11131536215543747,1.9518964290618896,1.1351040601730347,-0.9391060471534729,0.430842787027359,0.11554603278636932,0.12425217032432556,0.5644614100456238,0.9808810949325562,0.531448483467102,0.18117797374725342,0.22341078519821167,0.3252863585948944,0.19482527673244476,0.29959774017333984,0.6690552830696106,0.0
3,3448.7842740566693,5865.966796875,0.0869789519871292,0.03177806735038757,12.21932278028676,12.04274550535831,26.944439668238623,29.38655946195482,27.712560068281967,28.498320722973887,25.50829165016175,-142.73941040039062,55.974788665771484,-22.06360626220703,13.900203704833984,1.333129644393921,0.4091179370880127,0.07828780263662338,1.2029671669006348,-3.355175733566284,-2.2822749614715576,1.1144284009933472,-1.8112417459487915,-3.1435811519622803,1.8292516469955444,-1.3396263122558594,0.20069941878318787,0.13365480303764343,0.20655758678913116,0.297617107629776,0.18379248678684235,0.11264704167842865,0.13519760966300964,0.5985831022262573,0.9756680727005005,0.5244085192680359,0.1671106368303299,0.20036004483699799,2.0
4,1422.0389636064128,2371.6179944797905,0.022810743578611407,0.00036081497091799974,20.053991258892776,14.913684310939214,36.277923299855225,40.64028478665716,34.81130420138447,24.704993713004995,16.499829625924914,-201.86468505859375,85.218505859375,2.011474609375,-0.9663317799568176,6.847729206085205,-2.2034542560577393,-5.190113067626953,-5.08016300201416,0.6871642470359802,5.853228569030762,-0.16612407565116882,-2.5179266929626465,-3.3887598514556885,-3.140355348587036,-1.8896740674972534,0.13321851193904877,0.144801527261734,0.11105772852897644,0.08595261722803116,0.1031220480799675,0.08252128958702087,0.07088102400302887,0.07629726082086563,0.4614821970462799,0.93681401014328,0.521007239818573,0.06712474673986435,0.0
5,645.6709185191766,926.7446792274208,0.022516412685838955,0.1452980488538742,20.22314519210092,15.939360387440173,21.064808829793833,21.94009315427108,27.035184384208378,26.004150800955177,51.887209596062974,-158.9793243408203,83.1938705444336,15.382099151611328,-1.2596789598464966,-6.880336761474609,5.3275675773620605,0.2058410942554474,-3.3079495429992676,-4.67897367477417,-5.5877790451049805,2.44862699508667,0.23113161325454712,-2.531771421432495,-1.704379677772522,0.40294069051742554,0.48715776205062866,0.25668954849243164,0.14146099984645844,0.3690234422683716,0.6255311965942383,0.3789590299129486,0.2758559286594391,0.42065683007240295,0.44975176453590393,0.6256505846977234,0.45277518033981323,0.4612947702407837,1.0
6,900.2797060760164,1504.2684458927388,0.025259579231588468,0.15053637325763702,17.78867527799683,18.652331727128757,22.269346835276515,25.16287482313873,29.42690225376175,22.110377560056776,15.626187580744316,-201.4947967529297,72.75043487548828,10.289909362792969,-8.91612434387207,-2.240912675857544,0.6399931311607361,0.6517665982246399,0.2744634747505188,-1.0454072952270508,-0.7604549527168274,0.22190479934215546,0.47678902745246887,0.4989997148513794,0.3559589385986328,-0.006049421615898609,0.44137853384017944,0.4821246862411499,0.4139535129070282,0.3814079165458679,0.3614756166934967,0.39167895913124084,0.49566584825515747,0.4408974051475525,0.4323830008506775,0.40335750579833984,0.31524893641471863,0.30519726872444153,0.0
7,1908.291968996264,2847.416901688869,0.058386467786123886,0.00012964745110366493,16.162464349905925,13.413360700369921,23.184041535790147,25.784212136533053,29.053245334278856,39.248673364171935,26.339563069040985,-182.3259735107422,90.4779281616211,-16.711870193481445,-11.303035736083984,14.041190147399902,-9.089356422424316,-1.972738265991211,-1.7163604497909546,-4.385002613067627,-6.206701278686523,0.6827195286750793,-3.411005735397339,0.3235493302345276,0.4621823728084564,0.5540792346000671,0.3296207785606384,0.2128596156835556,0.23952002823352814,0.44659778475761414,0.6087150573730469,0.368137389421463,0.1989418864250183,0.26471224427223206,0.302986204624176,0.31625327467918396,0.2707592844963074,0.34508028626441956,1.0
8,3792.6604822320196,6378.390800662157,0.10451108338073639,0.03432362154126167,12.258504574411168,11.748940781227985,21.30211270171956,28.787838464655312,29.30400375922899,27.476268787298125,23.527610773919093,-181.76382446289062,45.086917877197266,-34.670631408691406,1.480520248413086,-2.195491075515747,-2.663339853286743,-5.016841411590576,-4.574398994445801,-7.227634429931641,-4.386017799377441,-0.7586466073989868,-0.22898682951927185,3.3818483352661133,6.747318267822266,3.1299781799316406,0.32171887159347534,0.4374961853027344,0.29402992129325867,0.14254987239837646,0.1410386562347412,0.5266445875167847,0.9662811756134033,0.5907455086708069,0.1797744184732437,0.19155949354171753,0.2104228436946869,0.1654682606458664,2.0
9,5096.635404843072,8177.3265569982395,0.16059675564581244,0.034422919154167175,10.839053873057237,11.477982480943167,13.879359896194634,26.261354829643533,28.784347447415385,32.39493743289757,25.701116509186768,-146.6534881591797,11.632147789001465,-30.67807960510254,10.347158432006836,2.4686288833618164,-5.700389385223389,-5.963703155517578,5.8698201179504395,5.385866641998291,6.602704048156738,-4.532841682434082,-10.586719512939453,-6.972651481628418,1.2733125686645508,7.6721930503845215,0.23853231966495514,0.5440840721130371,0.9795750975608826,0.596108078956604,0.15162456035614014,0.1292174756526947,0.15198706090450287,0.17370419204235077,0.37243980169296265,0.7036381363868713,0.48619306087493896,0.186483696103096,2.0
